TimesheetID,Date,ConsultantID,ProjectID,Hours,IsBillable
TS0000558,2024-05-03,C006,P012,6.2,1
TS0000559,2024-05-03,C005,P012,5.5,1
TS0000560,2024-05-03,C026,P012,2.7,0
TS0000561,2024-05-03,C027,P025,5.7,1
TS0000562,2024-05-03,C004,P025,6.4,1
TS0000563,2024-05-03,C007,P025,5.9,1
TS0000564,2024-05-03,C014,P025,9.6,1
TS0000565,2024-05-03,C015,P025,7.1,1
TS0000566,2024-05-03,C026,P015,5.4,1
TS0000567,2024-05-03,C004,P015,6.0,1
TS0000568,2024-05-03,C025,P015,6.9,1
TS0000569,2024-05-03,C016,P015,6.6,1
TS0000570,2024-05-03,C029,P023,5.2,1
TS0000571,2024-05-03,C030,P023,3.9,1
TS0000572,2024-05-06,C008,P034,3.2,1
TS0000573,2024-05-06,C023,P034,5.7,1
TS0000574,2024-05-06,C006,P034,6.9,1
TS0000575,2024-05-06,C007,P025,4.8,1
TS0000576,2024-05-06,C027,P025,4.5,1
TS0000577,2024-05-06,C014,P025,5.7,1
TS0000578,2024-05-06,C005,P025,4.7,1
TS0000579,2024-05-06,C004,P025,3.5,1
TS0000580,2024-05-06,C015,P025,2.7,0
TS0000581,2024-05-06,C025,P015,6.3,1
TS0000582,2024-05-06,C026,P015,7.2,1
TS0000583,2024-05-06,C016,P015,6.9,1
TS0000584,2024-05-06,C004,P015,7.9,1
TS0000585,2024-05-06,C029,P023,6.0,1
TS0000586,2024-05-06,C030,P023,7.2,1
TS0000587,2024-05-06,C013,P035,4.7,1
TS0000588,2024-05-06,C017,P035,5.2,1
TS0000589,2024-05-06,C014,P035,5.7,1
TS0000590,2024-05-06,C011,P035,7.6,1
TS0000591,2024-05-07,C008,P034,5.2,1
TS0000592,2024-05-07,C023,P034,5.9,1
TS0000593,2024-05-07,C006,P034,4.6,1
TS0000594,2024-05-07,C007,P025,10.3,1
TS0000595,2024-05-07,C005,P025,1.9,0
TS0000596,2024-05-07,C027,P025,7.5,1
TS0000597,2024-05-07,C004,P025,6.7,1
TS0000598,2024-05-07,C015,P025,4.8,1
TS0000599,2024-05-07,C030,P023,6.5,1
TS0000600,2024-05-07,C029,P023,1.9,0
TS0000601,2024-05-07,C025,P015,6.6,1
TS0000602,2024-05-07,C004,P015,4.2,1
TS0000603,2024-05-07,C013,P035,4.6,1
TS0000604,2024-05-07,C011,P035,7.6,1
TS0000605,2024-05-07,C014,P035,8.0,1
TS0000606,2024-05-07,C017,P035,3.7,0
TS0000607,2024-05-07,C025,P012,5.2,1
TS0000608,2024-05-07,C027,P012,6.2,1
TS0000609,2024-05-07,C026,P012,8.5,1
TS0000610,2024-05-07,C005,P012,6.4,1
TS0000611,2024-05-08,C017,P035,1.5,0
TS0000612,2024-05-08,C005,P025,7.1,1
TS0000613,2024-05-08,C027,P025,6.1,1
TS0000614,2024-05-08,C007,P025,5.9,1
TS0000615,2024-05-08,C027,P034,3.6,0
TS0000616,2024-05-08,C023,P034,5.2,1
TS0000617,2024-05-08,C006,P034,6.5,1
TS0000618,2024-05-08,C030,P023,4.3,1
TS0000619,2024-05-08,C025,P015,5.3,1
TS0000620,2024-05-08,C016,P015,4.5,1
TS0000621,2024-05-08,C006,P012,6.8,1
TS0000622,2024-05-08,C026,P012,6.5,1
TS0000623,2024-05-08,C025,P012,3.9,1
TS0000624,2024-05-08,C005,P012,9.2,1
TS0000625,2024-05-08,C027,P012,4.5,1
TS0000626,2024-05-08,C001,P012,5.0,1
TS0000627,2024-05-09,C016,P015,1.3,0
TS0000628,2024-05-09,C004,P015,2.5,0
TS0000629,2024-05-09,C025,P015,5.1,1
TS0000630,2024-05-09,C026,P015,5.9,1
TS0000631,2024-05-09,C029,P023,7.8,1
TS0000632,2024-05-09,C007,P025,7.6,1
TS0000633,2024-05-09,C027,P012,5.2,1
TS0000634,2024-05-09,C025,P012,5.8,1
TS0000635,2024-05-09,C006,P034,2.1,0
TS0000636,2024-05-10,C014,P025,5.7,1
TS0000637,2024-05-10,C004,P025,6.8,1
TS0000638,2024-05-10,C005,P025,7.4,1
TS0000639,2024-05-10,C007,P025,1.9,0
TS0000640,2024-05-10,C015,P025,6.4,1
TS0000641,2024-05-10,C027,P025,6.5,1
TS0000642,2024-05-10,C029,P023,1.8,0
TS0000643,2024-05-10,C001,P012,4.0,1
TS0000644,2024-05-10,C006,P012,2.6,0
TS0000645,2024-05-10,C014,P035,3.0,1
TS0000646,2024-05-10,C017,P035,6.2,1
TS0000647,2024-05-10,C026,P015,4.9,1
TS0000648,2024-05-10,C016,P015,7.7,1
TS0000649,2024-05-10,C025,P015,5.0,1
TS0000650,2024-05-10,C004,P015,5.0,0
TS0000651,2024-05-10,C027,P034,4.6,1
TS0000652,2024-05-10,C023,P034,5.9,1
TS0000653,2024-05-13,C027,P025,6.5,1
TS0000654,2024-05-13,C011,P035,6.3,1
TS0000655,2024-05-13,C013,P035,6.5,1
TS0000656,2024-05-13,C014,P035,4.8,1
TS0000657,2024-05-13,C017,P035,1.9,0
TS0000658,2024-05-13,C001,P012,4.9,1
TS0000659,2024-05-13,C026,P012,6.3,1
TS0000660,2024-05-13,C027,P034,7.2,1
TS0000661,2024-05-13,C030,P023,0.5,0
TS0000662,2024-05-14,C027,P034,5.1,1
TS0000663,2024-05-14,C006,P034,7.4,1
TS0000664,2024-05-14,C008,P034,6.8,1
TS0000665,2024-05-14,C027,P025,0.7,0
TS0000666,2024-05-14,C005,P003,0.8,0
TS0000667,2024-05-14,C030,P003,3.9,1
TS0000668,2024-05-14,C028,P003,7.2,1
TS0000669,2024-05-14,C014,P003,8.6,1
TS0000670,2024-05-14,C029,P023,6.4,1
TS0000671,2024-05-14,C030,P023,8.0,1
TS0000672,2024-05-14,C026,P012,7.3,1
TS0000673,2024-05-14,C027,P012,5.4,1
TS0000674,2024-05-14,C016,P015,6.0,1
TS0000675,2024-05-15,C025,P015,5.4,1
TS0000676,2024-05-15,C026,P015,5.4,1
TS0000677,2024-05-15,C016,P015,5.3,1
TS0000678,2024-05-15,C004,P015,3.7,0
TS0000679,2024-05-15,C027,P034,5.0,1
TS0000680,2024-05-15,C027,P025,7.8,1
TS0000681,2024-05-15,C015,P025,1.1,0
TS0000682,2024-05-15,C004,P025,4.8,1
TS0000683,2024-05-15,C014,P025,7.4,1
TS0000684,2024-05-15,C007,P025,6.8,1
TS0000685,2024-05-15,C005,P025,5.0,1
TS0000686,2024-05-15,C030,P023,6.4,1
TS0000687,2024-05-15,C017,P035,6.1,1
TS0000688,2024-05-16,C029,P023,7.1,1
TS0000689,2024-05-16,C016,P015,7.5,1
TS0000690,2024-05-16,C026,P015,7.0,1
TS0000691,2024-05-16,C004,P015,6.3,1
TS0000692,2024-05-16,C014,P025,5.9,1
TS0000693,2024-05-16,C015,P025,1.3,0
TS0000694,2024-05-16,C025,P012,6.5,1
TS0000695,2024-05-16,C005,P012,7.7,1
TS0000696,2024-05-16,C001,P012,7.9,1
TS0000697,2024-05-16,C026,P012,7.3,1
TS0000698,2024-05-16,C006,P012,4.8,1
TS0000699,2024-05-16,C027,P012,7.3,1
TS0000700,2024-05-16,C014,P035,6.7,1
TS0000701,2024-05-16,C011,P035,3.2,0
TS0000702,2024-05-16,C013,P035,8.0,1
TS0000703,2024-05-16,C017,P035,1.7,0
TS0000704,2024-05-16,C008,P034,6.4,1
TS0000705,2024-05-16,C023,P034,6.4,1
TS0000706,2024-05-16,C005,P003,6.1,1
TS0000707,2024-05-16,C014,P003,6.8,1
TS0000708,2024-05-17,C030,P003,5.0,1
TS0000709,2024-05-17,C014,P035,5.4,1
TS0000710,2024-05-17,C006,P034,2.8,1
TS0000711,2024-05-17,C027,P034,6.5,1
TS0000712,2024-05-17,C006,P012,5.0,1
TS0000713,2024-05-17,C001,P012,4.9,1
TS0000714,2024-05-17,C005,P012,6.1,1
TS0000715,2024-05-17,C027,P012,5.7,1
TS0000716,2024-05-17,C026,P015,5.4,1
TS0000717,2024-05-17,C016,P015,6.3,1
TS0000718,2024-05-17,C025,P015,4.2,1
TS0000719,2024-05-17,C007,P025,6.4,1
TS0000720,2024-05-17,C004,P025,4.9,1
TS0000721,2024-05-17,C014,P025,4.7,1
TS0000722,2024-05-17,C015,P025,1.1,0
TS0000723,2024-05-17,C005,P025,5.8,1
TS0000724,2024-05-17,C027,P025,2.4,0
TS0000725,2024-05-17,C030,P023,4.6,1
TS0000726,2024-05-17,C029,P023,6.1,1
TS0000727,2024-05-20,C026,P012,3.2,1
TS0000728,2024-05-20,C030,P003,7.3,1
TS0000729,2024-05-20,C005,P003,6.3,1
TS0000730,2024-05-20,C014,P003,7.9,1
TS0000731,2024-05-20,C028,P003,5.0,1
TS0000732,2024-05-20,C014,P035,7.6,1
TS0000733,2024-05-20,C013,P035,3.3,0
TS0000734,2024-05-20,C017,P035,4.8,1
TS0000735,2024-05-20,C025,P015,5.1,1
TS0000736,2024-05-20,C004,P015,4.8,1
TS0000737,2024-05-20,C026,P015,5.6,1
TS0000738,2024-05-20,C015,P025,6.5,1
TS0000739,2024-05-20,C014,P025,5.6,1
TS0000740,2024-05-20,C007,P025,8.1,1
TS0000741,2024-05-20,C030,P023,3.8,1
TS0000742,2024-05-20,C027,P034,8.3,1
TS0000743,2024-05-20,C008,P034,4.7,1
TS0000744,2024-05-21,C004,P025,5.7,1
TS0000745,2024-05-21,C007,P025,2.2,0
TS0000746,2024-05-21,C014,P003,8.4,1
TS0000747,2024-05-21,C030,P003,0.7,0
TS0000748,2024-05-21,C005,P003,5.9,1
TS0000749,2024-05-21,C028,P003,5.9,1
TS0000750,2024-05-21,C026,P015,5.4,1
TS0000751,2024-05-21,C030,P023,4.0,1
TS0000752,2024-05-21,C029,P023,6.3,1
TS0000753,2024-05-21,C014,P035,7.2,1
TS0000754,2024-05-21,C006,P034,2.1,0
TS0000755,2024-05-21,C008,P034,8.8,1
TS0000756,2024-05-21,C027,P034,7.5,1
TS0000757,2024-05-21,C023,P034,5.9,1
TS0000758,2024-05-21,C027,P012,5.9,1
TS0000759,2024-05-21,C025,P012,5.0,1
TS0000760,2024-05-21,C005,P012,2.5,0
TS0000761,2024-05-21,C026,P012,7.5,1
TS0000762,2024-05-21,C006,P012,3.2,0
TS0000763,2024-05-21,C001,P012,8.4,1
TS0000764,2024-05-22,C027,P025,2.3,0
TS0000765,2024-05-22,C007,P025,5.5,1
TS0000766,2024-05-22,C027,P012,7.7,1
TS0000767,2024-05-22,C001,P012,6.0,1
TS0000768,2024-05-22,C005,P012,5.7,1
TS0000769,2024-05-22,C026,P012,8.8,1
TS0000770,2024-05-22,C006,P012,4.2,1
TS0000771,2024-05-22,C025,P015,6.4,1
TS0000772,2024-05-22,C026,P015,8.3,1
TS0000773,2024-05-22,C016,P015,3.9,1
TS0000774,2024-05-22,C004,P015,5.9,1
TS0000775,2024-05-22,C023,P034,6.0,1
TS0000776,2024-05-22,C006,P034,5.6,1
TS0000777,2024-05-22,C027,P034,7.2,1
TS0000778,2024-05-22,C011,P035,7.0,1
TS0000779,2024-05-22,C013,P035,4.8,0
TS0000780,2024-05-22,C014,P035,5.6,1
TS0000781,2024-05-22,C014,P003,6.4,1
TS0000782,2024-05-22,C030,P003,5.8,1
TS0000783,2024-05-22,C030,P023,3.6,1
TS0000784,2024-05-22,C029,P023,7.2,1
TS0000785,2024-05-23,C029,P023,5.8,1
TS0000786,2024-05-23,C014,P025,7.0,1
TS0000787,2024-05-23,C004,P025,7.2,1
TS0000788,2024-05-23,C007,P025,2.1,0
TS0000789,2024-05-23,C027,P025,7.7,1
TS0000790,2024-05-23,C015,P025,8.7,1
TS0000791,2024-05-23,C005,P025,6.8,1
TS0000792,2024-05-23,C023,P034,6.3,1
TS0000793,2024-05-23,C006,P034,3.2,1
TS0000794,2024-05-23,C008,P034,5.8,1
TS0000795,2024-05-23,C027,P034,9.5,1
TS0000796,2024-05-23,C005,P012,6.2,1
TS0000797,2024-05-23,C027,P012,6.4,1
TS0000798,2024-05-23,C026,P012,4.6,1
TS0000799,2024-05-23,C006,P012,6.2,1
TS0000800,2024-05-23,C017,P035,5.8,1
TS0000801,2024-05-23,C014,P035,6.1,1
TS0000802,2024-05-23,C011,P035,4.7,1
TS0000803,2024-05-23,C028,P003,1.3,1
TS0000804,2024-05-23,C014,P003,5.5,1
TS0000805,2024-05-23,C030,P003,5.6,1
TS0000806,2024-05-23,C005,P003,2.6,1
TS0000807,2024-05-23,C025,P015,6.4,1
TS0000808,2024-05-23,C026,P015,7.0,1
TS0000809,2024-05-23,C016,P015,4.7,1
TS0000810,2024-05-24,C008,P034,4.0,1
TS0000811,2024-05-24,C023,P034,6.4,1
TS0000812,2024-05-24,C027,P034,3.9,1
TS0000813,2024-05-24,C006,P034,3.2,1
TS0000814,2024-05-24,C027,P012,4.9,1
TS0000815,2024-05-24,C014,P035,4.8,1
TS0000816,2024-05-24,C011,P035,7.8,1
TS0000817,2024-05-24,C016,P015,5.4,1
TS0000818,2024-05-24,C004,P015,4.4,1
TS0000819,2024-05-24,C030,P023,2.7,0
TS0000820,2024-05-24,C027,P025,7.4,1
TS0000821,2024-05-24,C014,P003,7.7,1
TS0000822,2024-05-24,C028,P003,7.1,1
TS0000823,2024-05-24,C005,P003,7.0,1
TS0000824,2024-05-27,C029,P023,8.1,1
TS0000825,2024-05-27,C004,P015,7.9,1
TS0000826,2024-05-27,C026,P015,5.2,1
TS0000827,2024-05-27,C016,P015,5.7,1
TS0000828,2024-05-27,C025,P015,0.3,0
TS0000829,2024-05-27,C005,P012,6.2,1
TS0000830,2024-05-27,C027,P012,8.8,1
TS0000831,2024-05-27,C025,P012,7.1,1
TS0000832,2024-05-27,C026,P012,7.4,1
TS0000833,2024-05-27,C006,P012,4.1,1
TS0000834,2024-05-27,C028,P003,4.1,1
TS0000835,2024-05-27,C030,P003,6.2,1
TS0000836,2024-05-27,C008,P034,6.9,1
TS0000837,2024-05-27,C013,P035,7.9,1
TS0000838,2024-05-27,C011,P035,7.3,1
TS0000839,2024-05-27,C017,P035,5.2,1
TS0000840,2024-05-27,C014,P035,6.9,1
TS0000841,2024-05-27,C004,P025,7.4,1
TS0000842,2024-05-27,C027,P025,6.9,1
TS0000843,2024-05-27,C005,P025,5.6,1
TS0000844,2024-05-28,C027,P034,4.2,1
TS0000845,2024-05-28,C008,P034,6.8,1
TS0000846,2024-05-28,C006,P034,6.6,1
TS0000847,2024-05-28,C015,P025,6.8,1
TS0000848,2024-05-28,C013,P035,5.4,1
TS0000849,2024-05-28,C029,P023,1.6,1
TS0000850,2024-05-28,C030,P023,7.3,1
TS0000851,2024-05-28,C005,P003,7.7,1
TS0000852,2024-05-28,C004,P015,5.1,1
TS0000853,2024-05-28,C025,P015,5.2,1
TS0000854,2024-05-28,C016,P015,5.1,1
TS0000855,2024-05-28,C026,P012,5.6,1
TS0000856,2024-05-28,C005,P012,5.4,1
TS0000857,2024-05-28,C006,P012,3.6,0
TS0000858,2024-05-28,C025,P012,6.3,1
TS0000859,2024-05-28,C001,P012,5.6,1
TS0000860,2024-05-29,C005,P025,6.5,1
TS0000861,2024-05-29,C004,P025,4.7,1
TS0000862,2024-05-29,C007,P025,5.2,1
TS0000863,2024-05-29,C014,P025,4.8,1
TS0000864,2024-05-29,C027,P025,6.0,1
TS0000865,2024-05-29,C029,P023,4.4,0
TS0000866,2024-05-29,C030,P023,8.8,1
TS0000867,2024-05-29,C017,P035,5.0,1
TS0000868,2024-05-29,C013,P035,5.3,1
TS0000869,2024-05-29,C011,P035,5.3,1
TS0000870,2024-05-29,C014,P035,0.2,1
TS0000871,2024-05-29,C006,P012,9.1,1
TS0000872,2024-05-29,C005,P012,3.6,1
TS0000873,2024-05-29,C025,P012,5.5,1
TS0000874,2024-05-29,C026,P012,6.4,1
TS0000875,2024-05-29,C004,P015,8.6,1
TS0000876,2024-05-29,C025,P015,7.5,1
TS0000877,2024-05-29,C016,P015,2.9,1
TS0000878,2024-05-29,C026,P015,5.6,1
TS0000879,2024-05-29,C006,P034,5.1,1
TS0000880,2024-05-29,C008,P034,7.5,1
TS0000881,2024-05-29,C023,P034,6.6,1
TS0000882,2024-05-29,C027,P034,2.6,0
TS0000883,2024-05-29,C005,P003,5.6,1
TS0000884,2024-05-29,C028,P003,2.2,0
TS0000885,2024-05-30,C015,P025,4.3,1
TS0000886,2024-05-30,C005,P025,6.5,1
TS0000887,2024-05-30,C014,P025,8.4,1
TS0000888,2024-05-30,C007,P025,7.4,1
TS0000889,2024-05-30,C030,P003,6.4,1
TS0000890,2024-05-30,C028,P003,5.3,1
TS0000891,2024-05-30,C005,P003,7.0,1
TS0000892,2024-05-30,C014,P003,4.1,1
TS0000893,2024-05-30,C013,P035,3.2,0
TS0000894,2024-05-30,C011,P035,2.2,0
TS0000895,2024-05-30,C017,P035,8.3,1
TS0000896,2024-05-30,C014,P035,7.1,1
TS0000897,2024-05-30,C026,P015,8.0,1
TS0000898,2024-05-30,C004,P015,4.8,1
TS0000899,2024-05-30,C025,P015,4.7,1
TS0000900,2024-05-30,C029,P023,8.8,1
TS0000901,2024-05-30,C023,P034,4.1,1
TS0000902,2024-05-30,C008,P034,7.9,1
TS0000903,2024-05-30,C025,P012,0.2,0
TS0000904,2024-05-30,C027,P012,4.5,1
TS0000905,2024-05-30,C006,P012,6.8,1
TS0000906,2024-05-30,C001,P012,3.6,1
TS0000907,2024-05-30,C026,P012,7.1,1
TS0000908,2024-05-31,C030,P023,4.3,1
TS0000909,2024-05-31,C006,P034,8.5,1
TS0000910,2024-05-31,C023,P034,8.1,1
TS0000911,2024-05-31,C027,P034,5.8,1
TS0000912,2024-05-31,C005,P025,5.1,1
TS0000913,2024-05-31,C015,P025,1.4,0
TS0000914,2024-05-31,C027,P025,4.8,1
TS0000915,2024-05-31,C004,P025,8.4,1
TS0000916,2024-05-31,C027,P012,8.3,1
TS0000917,2024-05-31,C005,P012,4.3,1
TS0000918,2024-05-31,C014,P003,5.6,1
TS0000919,2024-05-31,C005,P003,7.2,1
TS0000920,2024-05-31,C017,P035,8.4,1
TS0000921,2024-05-31,C004,P015,4.5,1
TS0000922,2024-06-03,C028,P003,5.5,1
TS0000923,2024-06-03,C005,P003,4.9,1
TS0000924,2024-06-03,C023,P034,5.2,1
TS0000925,2024-06-03,C006,P034,6.2,1
TS0000926,2024-06-03,C027,P034,6.7,1
TS0000927,2024-06-03,C025,P015,6.0,1
TS0000928,2024-06-03,C027,P025,6.0,1
TS0000929,2024-06-03,C017,P035,5.5,1
TS0000930,2024-06-03,C014,P035,5.1,1
TS0000931,2024-06-03,C001,P012,3.9,1
TS0000932,2024-06-03,C006,P012,0.6,0
TS0000933,2024-06-03,C026,P012,9.0,1
TS0000934,2024-06-03,C027,P012,3.6,1
TS0000935,2024-06-03,C025,P012,6.2,1
TS0000936,2024-06-03,C029,P023,6.9,1
TS0000937,2024-06-04,C006,P034,5.5,1
TS0000938,2024-06-04,C014,P003,4.8,1
TS0000939,2024-06-04,C028,P003,2.2,0
TS0000940,2024-06-04,C030,P003,5.5,1
TS0000941,2024-06-04,C005,P003,4.9,1
TS0000942,2024-06-04,C025,P012,6.1,1
TS0000943,2024-06-04,C017,P035,7.1,1
TS0000944,2024-06-04,C011,P035,5.9,1
TS0000945,2024-06-04,C025,P015,5.3,1
TS0000946,2024-06-04,C016,P015,7.7,1
TS0000947,2024-06-05,C025,P012,4.9,1
TS0000948,2024-06-05,C005,P012,4.3,1
TS0000949,2024-06-05,C027,P012,5.1,1
TS0000950,2024-06-05,C026,P012,5.4,1
TS0000951,2024-06-05,C001,P012,6.9,1
TS0000952,2024-06-05,C006,P012,6.7,1
TS0000953,2024-06-05,C029,P023,5.8,1
TS0000954,2024-06-05,C030,P023,5.9,1
TS0000955,2024-06-05,C015,P025,4.1,1
TS0000956,2024-06-05,C005,P025,5.3,1
TS0000957,2024-06-05,C027,P025,6.0,1
TS0000958,2024-06-05,C017,P035,7.4,1
TS0000959,2024-06-05,C004,P015,4.3,1
TS0000960,2024-06-05,C028,P003,5.2,1
TS0000961,2024-06-05,C027,P034,8.1,1
TS0000962,2024-06-06,C029,P023,1.5,0
TS0000963,2024-06-06,C017,P035,5.1,1
TS0000964,2024-06-06,C011,P035,7.4,1
TS0000965,2024-06-06,C014,P035,8.5,1
TS0000966,2024-06-06,C027,P012,4.7,1
TS0000967,2024-06-06,C026,P012,10.0,1
TS0000968,2024-06-06,C023,P034,4.9,1
TS0000969,2024-06-06,C008,P034,5.8,1
TS0000970,2024-06-06,C006,P034,5.4,1
TS0000971,2024-06-06,C027,P034,1.6,0
TS0000972,2024-06-06,C030,P003,3.9,1
TS0000973,2024-06-06,C027,P025,7.4,1
TS0000974,2024-06-06,C015,P025,3.5,1
TS0000975,2024-06-06,C016,P015,4.4,1
TS0000976,2024-06-07,C005,P003,5.5,1
TS0000977,2024-06-07,C030,P003,8.7,1
TS0000978,2024-06-07,C014,P003,9.2,1
TS0000979,2024-06-07,C028,P003,8.3,1
TS0000980,2024-06-07,C004,P025,5.5,1
TS0000981,2024-06-07,C027,P025,6.7,1
TS0000982,2024-06-07,C013,P035,10.1,1
TS0000983,2024-06-07,C014,P035,4.6,1
TS0000984,2024-06-07,C017,P035,2.5,1
TS0000985,2024-06-07,C025,P015,5.1,1
TS0000986,2024-06-07,C026,P015,7.0,1
TS0000987,2024-06-07,C008,P034,8.3,1
TS0000988,2024-06-07,C023,P034,5.4,1
TS0000989,2024-06-07,C006,P034,2.8,0
TS0000990,2024-06-07,C026,P012,6.2,1
TS0000991,2024-06-07,C005,P012,0.3,0
TS0000992,2024-06-07,C027,P012,3.2,0
TS0000993,2024-06-07,C006,P012,5.0,1
TS0000994,2024-06-07,C030,P023,6.4,1
TS0000995,2024-06-10,C030,P023,6.2,1
TS0000996,2024-06-10,C018,P014,6.8,1
TS0000997,2024-06-10,C025,P015,5.2,1
TS0000998,2024-06-10,C027,P025,5.8,1
TS0000999,2024-06-10,C005,P025,1.0,0
TS0001000,2024-06-10,C007,P025,7.2,1
TS0001001,2024-06-10,C004,P025,3.2,1
TS0001002,2024-06-10,C014,P025,7.2,1
TS0001003,2024-06-10,C006,P034,5.6,1
TS0001004,2024-06-10,C023,P034,5.4,1
TS0001005,2024-06-10,C008,P034,6.5,1
TS0001006,2024-06-11,C017,P014,1.7,0
TS0001007,2024-06-11,C018,P014,6.2,1
TS0001008,2024-06-11,C022,P014,1.4,0
TS0001009,2024-06-11,C030,P023,4.9,1
TS0001010,2024-06-11,C029,P023,1.8,0
TS0001011,2024-06-11,C007,P025,8.5,1
TS0001012,2024-06-11,C030,P003,4.2,1
TS0001013,2024-06-11,C027,P034,4.2,1
TS0001014,2024-06-12,C016,P015,5.1,1
TS0001015,2024-06-12,C008,P034,7.1,1
TS0001016,2024-06-12,C027,P034,6.1,1
TS0001017,2024-06-12,C023,P034,6.2,1
TS0001018,2024-06-12,C017,P035,6.1,1
TS0001019,2024-06-12,C014,P035,8.7,1
TS0001020,2024-06-12,C013,P035,4.9,1
TS0001021,2024-06-12,C029,P023,8.2,1
TS0001022,2024-06-12,C028,P003,4.5,1
TS0001023,2024-06-12,C030,P003,7.5,1
TS0001024,2024-06-12,C014,P003,8.8,1
TS0001025,2024-06-12,C005,P003,5.0,1
TS0001026,2024-06-12,C022,P014,6.1,1
TS0001027,2024-06-12,C017,P014,1.7,0
TS0001028,2024-06-12,C018,P014,4.1,1
TS0001029,2024-06-12,C026,P012,4.1,1
TS0001030,2024-06-12,C025,P012,6.6,1
TS0001031,2024-06-12,C005,P025,6.9,1
TS0001032,2024-06-12,C007,P025,4.3,1
TS0001033,2024-06-12,C015,P025,5.3,1
TS0001034,2024-06-12,C014,P025,6.6,1
TS0001035,2024-06-13,C023,P034,5.3,1
TS0001036,2024-06-13,C006,P034,7.7,1
TS0001037,2024-06-13,C030,P023,8.0,1
TS0001038,2024-06-13,C029,P023,6.3,1
TS0001039,2024-06-13,C007,P025,2.0,0
TS0001040,2024-06-13,C004,P025,8.0,1
TS0001041,2024-06-13,C005,P025,8.0,1
TS0001042,2024-06-13,C015,P025,6.8,1
TS0001043,2024-06-13,C014,P025,8.9,1
TS0001044,2024-06-13,C017,P035,5.4,1
TS0001045,2024-06-13,C030,P003,7.6,1
TS0001046,2024-06-13,C028,P003,6.8,1
TS0001047,2024-06-13,C027,P012,6.2,1
TS0001048,2024-06-13,C025,P012,4.4,1
TS0001049,2024-06-13,C026,P015,9.7,1
TS0001050,2024-06-13,C025,P015,5.0,1
TS0001051,2024-06-13,C016,P015,7.5,1
TS0001052,2024-06-13,C004,P015,7.6,1
TS0001053,2024-06-13,C022,P014,6.1,1
TS0001054,2024-06-13,C018,P014,6.6,1
TS0001055,2024-06-13,C017,P014,7.2,1
TS0001056,2024-06-14,C005,P012,7.5,1
TS0001057,2024-06-14,C025,P012,7.3,1
TS0001058,2024-06-14,C001,P012,4.9,1
TS0001059,2024-06-14,C006,P012,5.5,1
TS0001060,2024-06-14,C027,P012,7.7,1
TS0001061,2024-06-14,C014,P035,7.0,1
TS0001062,2024-06-14,C014,P003,6.3,1
TS0001063,2024-06-14,C028,P003,7.2,1
TS0001064,2024-06-14,C023,P034,2.7,1
TS0001065,2024-06-14,C008,P034,4.8,1
TS0001066,2024-06-14,C006,P034,6.0,1
TS0001067,2024-06-14,C027,P034,4.6,1
TS0001068,2024-06-14,C016,P015,4.3,1
TS0001069,2024-06-14,C004,P015,8.6,1
TS0001070,2024-06-14,C007,P025,4.8,1
TS0001071,2024-06-14,C004,P025,5.0,1
TS0001072,2024-06-14,C014,P025,6.0,1
TS0001073,2024-06-14,C027,P025,7.3,1
TS0001074,2024-06-14,C015,P025,7.2,1
TS0001075,2024-06-14,C005,P025,5.0,1
TS0001076,2024-06-14,C029,P023,4.1,1
TS0001077,2024-06-14,C017,P014,7.8,1
TS0001078,2024-06-14,C022,P014,5.1,1
TS0001079,2024-06-14,C018,P014,5.9,1
TS0001080,2024-06-17,C004,P025,5.9,1
TS0001081,2024-06-17,C027,P025,3.6,1
TS0001082,2024-06-17,C014,P025,6.1,1
TS0001083,2024-06-17,C029,P023,4.5,1
TS0001084,2024-06-17,C013,P035,2.2,0
TS0001085,2024-06-17,C011,P035,4.6,1
TS0001086,2024-06-17,C014,P035,3.8,0
TS0001087,2024-06-17,C004,P015,4.8,1
TS0001088,2024-06-17,C026,P015,6.4,1
TS0001089,2024-06-17,C025,P015,8.4,1
TS0001090,2024-06-17,C023,P034,5.4,1
TS0001091,2024-06-17,C008,P034,4.7,1
TS0001092,2024-06-17,C027,P034,1.9,0
TS0001093,2024-06-18,C029,P023,4.1,1
TS0001094,2024-06-18,C030,P023,7.2,1
TS0001095,2024-06-18,C014,P003,5.3,1
TS0001096,2024-06-18,C028,P003,6.4,1
TS0001097,2024-06-18,C011,P035,6.7,1
TS0001098,2024-06-18,C014,P035,4.9,1
TS0001099,2024-06-18,C017,P035,6.5,1
TS0001100,2024-06-18,C013,P035,6.7,1
TS0001101,2024-06-18,C004,P025,4.0,1
TS0001102,2024-06-18,C005,P025,6.2,1
TS0001103,2024-06-18,C027,P025,3.0,1
TS0001104,2024-06-18,C014,P025,3.8,0
TS0001105,2024-06-18,C015,P025,5.1,1
TS0001106,2024-06-18,C007,P025,5.5,1
TS0001107,2024-06-18,C017,P014,7.2,1
TS0001108,2024-06-18,C018,P014,3.4,1
TS0001109,2024-06-18,C022,P014,0.8,0
TS0001110,2024-06-19,C023,P034,6.8,1
TS0001111,2024-06-19,C008,P034,4.7,1
TS0001112,2024-06-19,C027,P034,8.8,1
TS0001113,2024-06-19,C006,P012,4.9,1
TS0001114,2024-06-19,C030,P023,6.9,1
TS0001115,2024-06-19,C028,P003,6.8,1
